head	relation	tail
5845	relation_100	5922
5845	relation_100	3071
5845	relation_100	5053
5846	relation_100	3839
5846	relation_100	5458
5846	relation_100	3604
5846	relation_100	3605
5846	relation_100	3499
5846	relation_100	6054
5846	relation_100	3463
5846	relation_100	5035
5847	relation_100	3839
5847	relation_100	3843
5847	relation_100	521
5847	relation_100	4046
5847	relation_100	437
5848	relation_100	4487
5848	relation_100	4052
5848	relation_100	4492
5848	relation_100	4490
5848	relation_100	4055
5848	relation_100	4220
5849	relation_100	4492
5849	relation_100	3093
5849	relation_100	3968
5849	relation_100	218
5849	relation_100	4996
5849	relation_100	234
5849	relation_100	2984
5849	relation_100	237
5850	relation_100	5047
5850	relation_100	5046
5850	relation_100	4332
5850	relation_100	3858
5850	relation_100	5880
5850	relation_100	5484
5850	relation_100	3862
5851	relation_100	4494
5851	relation_100	4498
5851	relation_100	4490
5851	relation_100	4909
5851	relation_100	5953
5852	relation_100	5963
5852	relation_100	3330
5852	relation_100	89
5852	relation_100	5973
5852	relation_100	4491
5853	relation_100	3075
5853	relation_100	5492
5853	relation_100	5490
5853	relation_100	4338
5853	relation_100	4917
5854	relation_100	3839
5854	relation_100	4512
5854	relation_100	3697
5854	relation_100	3486
5854	relation_100	6389
5854	relation_100	6055
5854	relation_100	5203
5855	relation_100	5759
5855	relation_100	3988
5855	relation_100	4261
5855	relation_100	4617
5855	relation_100	5521
5873	relation_100	5759
5873	relation_100	3075
5873	relation_100	3083
5873	relation_100	4332
5873	relation_100	3858
5873	relation_100	5702
5873	relation_100	5470
5873	relation_100	5880
5873	relation_100	5706
5882	relation_100	4367
5882	relation_100	5702
5882	relation_100	4019
5882	relation_100	5895
5882	relation_100	4852
5882	relation_100	4014
5882	relation_100	4015
5882	relation_100	5623
5898	relation_100	4487
5898	relation_100	3075
5898	relation_100	4895
5898	relation_100	5537
5898	relation_100	6022
5899	relation_100	3839
5899	relation_100	4076
5899	relation_100	3379
5899	relation_100	4397
5899	relation_100	241
5900	relation_100	3453
5900	relation_100	4607
5900	relation_100	3526
5900	relation_100	3712
5900	relation_100	6156
5900	relation_100	3890
5900	relation_100	3623
5901	relation_100	690
5901	relation_100	3330
5901	relation_100	5100
5901	relation_100	3334
5901	relation_100	3213
5901	relation_100	4096
5901	relation_100	4161
5914	relation_100	5047
5914	relation_100	4332
5914	relation_100	3093
5914	relation_100	5484
5914	relation_100	5032
5924	relation_100	3083
5924	relation_100	4494
5924	relation_100	5175
5924	relation_100	3339
5924	relation_100	3
5925	relation_100	3083
5925	relation_100	4494
5925	relation_100	5495
5925	relation_100	4507
5925	relation_100	3084
5925	relation_100	3520
5925	relation_100	4909
5925	relation_100	3982
5974	relation_100	5458
5974	relation_100	4019
5974	relation_100	3604
5974	relation_100	3520
5974	relation_100	3605
5974	relation_100	4909
5974	relation_100	6028
5974	relation_100	4198
5974	relation_100	3866
5974	relation_100	4328
5974	relation_100	234
5974	relation_100	5461
5974	relation_100	4916
5974	relation_100	3272
5988	relation_100	4367
5988	relation_100	6193
5988	relation_100	4512
5988	relation_100	3697
5988	relation_100	6317
5988	relation_100	3889
5988	relation_100	4254
5988	relation_100	234
5988	relation_100	5953
5989	relation_100	4487
5989	relation_100	5759
5989	relation_100	3347
5989	relation_100	4494
5989	relation_100	4019
5989	relation_100	3038
5989	relation_100	4490
5989	relation_100	4934
5989	relation_100	4868
5990	relation_100	3494
5990	relation_100	5759
5990	relation_100	4331
5990	relation_100	5771
5990	relation_100	3817
5991	relation_100	3075
5991	relation_100	4492
5991	relation_100	5026
5991	relation_100	3079
5991	relation_100	6519
5991	relation_100	5953
5991	relation_100	3220
5992	relation_100	3839
5992	relation_100	3843
5992	relation_100	3604
5992	relation_100	4084
5992	relation_100	3284
5993	relation_100	5458
5993	relation_100	5490
5993	relation_100	5910
5993	relation_100	3137
5993	relation_100	5024
5993	relation_100	3978
5994	relation_100	3839
5994	relation_100	3093
5994	relation_100	5725
5994	relation_100	3980
5994	relation_100	3471
5994	relation_100	250
5995	relation_100	4487
5995	relation_100	4492
5995	relation_100	3233
5995	relation_100	3093
5995	relation_100	3230
5995	relation_100	240
5996	relation_100	3083
5996	relation_100	4332
5996	relation_100	3858
5996	relation_100	3912
5996	relation_100	5470
5996	relation_100	5880
5996	relation_100	5484
5996	relation_100	3862
5999	relation_100	3469
5999	relation_100	5458
5999	relation_100	5963
5999	relation_100	4906
5999	relation_100	3712
5999	relation_100	5953
5999	relation_100	3220
6002	relation_100	3987
6002	relation_100	4019
6002	relation_100	4035
6002	relation_100	4046
6002	relation_100	218
6002	relation_100	3124
6002	relation_100	247
6023	relation_100	4487
6023	relation_100	4494
6023	relation_100	5537
6023	relation_100	3691
6023	relation_100	6022
6024	relation_100	5759
6024	relation_100	5470
6024	relation_100	3478
6024	relation_100	4020
6024	relation_100	3983
6024	relation_100	226
6025	relation_100	4487
6025	relation_100	5458
6025	relation_100	4492
6025	relation_100	3742
6025	relation_100	5185
6025	relation_100	4218
6026	relation_100	5969
6026	relation_100	6029
6026	relation_100	4019
6026	relation_100	5874
6026	relation_100	4490
6026	relation_100	3504
6026	relation_100	4851
6026	relation_100	4880
6034	relation_100	5458
6034	relation_100	4752
6034	relation_100	4665
6034	relation_100	4761
6034	relation_100	4759
6034	relation_100	247
6034	relation_100	249
6035	relation_100	5229
6035	relation_100	6183
6035	relation_100	3494
6035	relation_100	4354
6035	relation_100	3301
6035	relation_100	5047
6035	relation_100	5046
6035	relation_100	4367
6035	relation_100	5980
6035	relation_100	3839
6035	relation_100	3843
6035	relation_100	4076
6035	relation_100	3846
6035	relation_100	3495
6035	relation_100	4009
6035	relation_100	5458
6035	relation_100	5759
6035	relation_100	5963
6035	relation_100	4609
6035	relation_100	600
6035	relation_100	690
6035	relation_100	777
6035	relation_100	3347
6035	relation_100	5549
6035	relation_100	4251
6035	relation_100	4332
6035	relation_100	6029
6035	relation_100	3858
6035	relation_100	5702
6035	relation_100	3086
6035	relation_100	5896
6035	relation_100	4019
6035	relation_100	3738
6035	relation_100	6007
6035	relation_100	3604
6035	relation_100	3613
6035	relation_100	3809
6035	relation_100	4321
6035	relation_100	4092
6035	relation_100	5195
6035	relation_100	6120
6035	relation_100	4397
6035	relation_100	3037
6035	relation_100	5875
6035	relation_100	3433
6035	relation_100	3256
6035	relation_100	3160
6035	relation_100	6387
6035	relation_100	5029
6035	relation_100	6403
6035	relation_100	5513
6035	relation_100	871
6035	relation_100	4655
6035	relation_100	4740
6035	relation_100	5799
6035	relation_100	3696
6035	relation_100	4645
6035	relation_100	3723
6035	relation_100	3051
6035	relation_100	4177
6035	relation_100	5413
6035	relation_100	4169
6035	relation_100	3644
6035	relation_100	4164
6035	relation_100	4829
6035	relation_100	4240
6035	relation_100	5552
6035	relation_100	3908
6035	relation_100	3536
6035	relation_100	3670
6035	relation_100	5880
6035	relation_100	5436
6035	relation_100	3511
6035	relation_100	3129
6035	relation_100	4608
6035	relation_100	3084
6035	relation_100	3639
6035	relation_100	5753
6035	relation_100	3475
6035	relation_100	3478
6035	relation_100	4232
6035	relation_100	6495
6035	relation_100	4514
6035	relation_100	6484
6035	relation_100	3334
6035	relation_100	5895
6040	relation_100	5549
6040	relation_100	3075
6040	relation_100	3236
6040	relation_100	5552
6040	relation_100	89
6056	relation_100	3469
6056	relation_100	4487
6056	relation_100	5458
6056	relation_100	3465
6056	relation_100	6514
6056	relation_100	3433
6056	relation_100	348
6056	relation_100	6515
6056	relation_100	6016
6056	relation_100	5931
6056	relation_100	6285
6056	relation_100	4387
6056	relation_100	3977
6056	relation_100	5120
6057	relation_100	690
6057	relation_100	3330
6057	relation_100	5100
6057	relation_100	3334
6057	relation_100	6198
6057	relation_100	5418
6057	relation_100	5114
6057	relation_100	3061
6057	relation_100	4054
6058	relation_100	5759
6058	relation_100	3522
6058	relation_100	4494
6058	relation_100	4019
6058	relation_100	5922
6058	relation_100	3096
6058	relation_100	5208
6058	relation_100	4057
6058	relation_100	4035
6058	relation_100	240
6059	relation_100	3846
6059	relation_100	4609
6059	relation_100	3604
6059	relation_100	4397
6059	relation_100	3296
6059	relation_100	6288
6059	relation_100	4369
6059	relation_100	6371
6059	relation_100	3365
6060	relation_100	5458
6060	relation_100	4609
6060	relation_100	4645
6060	relation_100	3129
6060	relation_100	4554
6060	relation_100	89
6060	relation_100	218
6060	relation_100	4613
6060	relation_100	3274
6060	relation_100	224
6060	relation_100	3133
6060	relation_100	241
6060	relation_100	95
6060	relation_100	92
6060	relation_100	219
6060	relation_100	90
6060	relation_100	244
6060	relation_100	242
6061	relation_100	5759
6061	relation_100	3083
6061	relation_100	4331
6061	relation_100	3526
6061	relation_100	4507
6061	relation_100	5771
6061	relation_100	4234
6061	relation_100	3983
6062	relation_100	4487
6062	relation_100	4492
6062	relation_100	3712
6062	relation_100	3980
6062	relation_100	247
6063	relation_100	3839
6063	relation_100	3075
6063	relation_100	3912
6063	relation_100	4907
6063	relation_100	5541
6063	relation_100	5940
6063	relation_100	3980
6063	relation_100	89
6063	relation_100	237
6063	relation_100	5442
6064	relation_100	3143
6064	relation_100	3898
6064	relation_100	3894
6064	relation_100	3883
6064	relation_100	5512
6064	relation_100	3897
6065	relation_100	3075
6065	relation_100	4052
6065	relation_100	3038
6065	relation_100	5026
6065	relation_100	5258
6066	relation_100	5963
6066	relation_100	5543
6066	relation_100	5634
6066	relation_100	5753
6066	relation_100	5190
6066	relation_100	3471
6066	relation_100	5469
6066	relation_100	89
6066	relation_100	3082
6066	relation_100	3103
6067	relation_100	3330
6067	relation_100	5772
6067	relation_100	89
6067	relation_100	5973
6067	relation_100	5760
6067	relation_100	4491
6067	relation_100	4495
6068	relation_100	5922
6068	relation_100	3144
6068	relation_100	3256
6068	relation_100	3224
6068	relation_100	4351
6068	relation_100	5496
6068	relation_100	240
6069	relation_100	5047
6069	relation_100	4332
6069	relation_100	5484
6069	relation_100	3476
6069	relation_100	5032
6070	relation_100	3737
6070	relation_100	3614
6070	relation_100	5485
6070	relation_100	3230
6070	relation_100	3643
6071	relation_100	5759
6071	relation_100	3347
6071	relation_100	3075
6071	relation_100	3083
6071	relation_100	4494
6071	relation_100	5258
6071	relation_100	6483
6071	relation_100	240
6071	relation_100	3244
6072	relation_100	3839
6072	relation_100	3075
6072	relation_100	3086
6072	relation_100	3912
6072	relation_100	3432
6072	relation_100	6514
6072	relation_100	3551
6072	relation_100	5259
6072	relation_100	6371
6073	relation_100	4487
6073	relation_100	3075
6073	relation_100	4019
6073	relation_100	89
6073	relation_100	3268
6073	relation_100	3124
6074	relation_100	5047
6074	relation_100	5759
6074	relation_100	3858
6074	relation_100	5521
6074	relation_100	4179
6074	relation_100	5484
6074	relation_100	5529
6075	relation_100	5458
6075	relation_100	5763
6075	relation_100	218
6075	relation_100	4371
6075	relation_100	247
6076	relation_100	4609
6076	relation_100	5001
6076	relation_100	6301
6076	relation_100	4555
6076	relation_100	5338
6077	relation_100	5885
6077	relation_100	5759
6077	relation_100	3075
6077	relation_100	3083
6077	relation_100	6482
6077	relation_100	3721
6077	relation_100	6481
6078	relation_100	4367
6078	relation_100	5702
6078	relation_100	4179
6078	relation_100	3661
6078	relation_100	4181
6079	relation_100	3898
6079	relation_100	3894
6079	relation_100	3883
6079	relation_100	4839
6079	relation_100	3897
6080	relation_100	3876
6080	relation_100	4995
6080	relation_100	5421
6080	relation_100	84
6080	relation_100	599
6080	relation_100	6043
6081	relation_100	5458
6081	relation_100	5922
6081	relation_100	3124
6081	relation_100	5963
6081	relation_100	6051
6082	relation_100	5458
6082	relation_100	777
6082	relation_100	4019
6082	relation_100	3604
6082	relation_100	5872
6082	relation_100	4018
6082	relation_100	5198
6083	relation_100	4367
6083	relation_100	6193
6083	relation_100	4512
6083	relation_100	3697
6083	relation_100	6317
6083	relation_100	3889
6083	relation_100	234
6084	relation_100	5963
6084	relation_100	3093
6084	relation_100	6015
6084	relation_100	3968
6084	relation_100	5726
6084	relation_100	231
6085	relation_100	5046
6085	relation_100	3526
6085	relation_100	3527
6085	relation_100	3315
6085	relation_100	5086
6085	relation_100	3030
6085	relation_100	3029
6085	relation_100	4008
6085	relation_100	4842
6086	relation_100	4752
6086	relation_100	4665
6086	relation_100	4018
6086	relation_100	4761
6086	relation_100	3312
6086	relation_100	4759
6087	relation_100	3846
6087	relation_100	4487
6087	relation_100	4492
6087	relation_100	3160
6087	relation_100	3712
6087	relation_100	5440
6088	relation_100	4487
6088	relation_100	3075
6088	relation_100	4492
6088	relation_100	6054
6088	relation_100	5753
6088	relation_100	240
6089	relation_100	3083
6089	relation_100	3515
6089	relation_100	4092
6089	relation_100	3078
6089	relation_100	5252
6089	relation_100	4097
6089	relation_100	82
6089	relation_100	241
6090	relation_100	4367
6090	relation_100	4370
6090	relation_100	6186
6090	relation_100	4046
6090	relation_100	3968
6090	relation_100	3913
6090	relation_100	3228
6090	relation_100	250
6091	relation_100	5759
6091	relation_100	3075
6091	relation_100	3083
6091	relation_100	4494
6091	relation_100	5910
6091	relation_100	5001
